base_gene_src	base_id_src	base_gene_dest	base_id_dest	pathway
5970	ENTREZID	597	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
695	ENTREZID	5336	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
29760	ENTREZID	5336	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
6850	ENTREZID	695	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4790	ENTREZID	331	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5970	ENTREZID	331	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5970	ENTREZID	10912	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
7188	ENTREZID	9020	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
9020	ENTREZID	6885	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
9020	ENTREZID	10454	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4790	ENTREZID	3553	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5970	ENTREZID	3553	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4790	ENTREZID	5743	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5970	ENTREZID	5743	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4790	ENTREZID	7124	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5970	ENTREZID	7124	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4790	ENTREZID	388372	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5970	ENTREZID	388372	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4790	ENTREZID	7412	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5970	ENTREZID	7412	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4790	ENTREZID	2919	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5970	ENTREZID	2919	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4791	ENTREZID	6366	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5971	ENTREZID	6366	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4791	ENTREZID	6363	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5971	ENTREZID	6363	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4791	ENTREZID	10673	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5971	ENTREZID	10673	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4791	ENTREZID	3383	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5971	ENTREZID	3383	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
7186	ENTREZID	695	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
7187	ENTREZID	695	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
695	ENTREZID	1147	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
695	ENTREZID	3551	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
695	ENTREZID	8517	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4790	ENTREZID	4791	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
5970	ENTREZID	4791	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
1896	ENTREZID	10913	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
10913	ENTREZID	128178	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
128178	ENTREZID	7189	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
1540	ENTREZID	7189	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
1896	ENTREZID	60401	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
60401	ENTREZID	7189	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
60401	ENTREZID	7187	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
3654	ENTREZID	6885	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
3654	ENTREZID	10454	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4615	ENTREZID	6885	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4615	ENTREZID	10454	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
8737	ENTREZID	6885	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
8737	ENTREZID	10454	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
8717	ENTREZID	6885	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
8717	ENTREZID	10454	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
7187	ENTREZID	6885	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
7187	ENTREZID	10454	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
4615	ENTREZID	7189	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
114609	ENTREZID	7189	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
114609	ENTREZID	3654	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
148022	ENTREZID	8737	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
148022	ENTREZID	7189	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
353376	ENTREZID	8737	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
353376	ENTREZID	7189	ENTREZID	Environmental Information Processing-Signal transduction-NF-kappa B signaling pathway
11317	ENTREZID	171558	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
11317	ENTREZID	3280	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
3065	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
1487	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
4851	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
11317	ENTREZID	441478	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
441478	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
102723796	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
1387	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
55534	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
23013	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
11317	ENTREZID	22938	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
3280	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
9541	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
9612	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
11317	ENTREZID	23462	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
342371	ENTREZID	11317	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
6868	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
4851	ENTREZID	113878	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
8650	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
182	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
10683	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
1855	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
3955	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
51107	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
55851	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
5663	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
23385	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
83737	ENTREZID	4851	ENTREZID	Environmental Information Processing-Signal transduction-Notch signaling pathway
22876	ENTREZID	5728	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
5728	ENTREZID	200576	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
5728	ENTREZID	113026	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
5728	ENTREZID	5286	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
5728	ENTREZID	10423	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
5728	ENTREZID	3631	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
5728	ENTREZID	5297	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
5728	ENTREZID	5289	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
253430	ENTREZID	64768	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
64768	ENTREZID	253430	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
23262	ENTREZID	64768	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
117283	ENTREZID	64768	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
22876	ENTREZID	113026	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	200576	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	5286	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	4534	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	10423	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	113026	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	139189	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	5297	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	3612	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	5289	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	5305	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	5728	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	5290	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	3706	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	3632	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
113026	ENTREZID	23396	ENTREZID	Environmental Information Processing-Signal transduction-Phosphatidylinositol signaling system
